filename.d1.d2,A/C CLUTCH,A/C SWITCH,AF FB CMD,AF FB CMD B2,AF SENSOR,AF SENSOR B1,AF SENSOR B2,ALTERNATOR,BARO SENSOR,BATTERY,BRAKE SWITCH,CMP CTRL,CMP CTRL CMD,DRIVING STATUS,ECT SENSOR,ECT SENSOR 2,EGR COMMAND,EGR LIFT,ELD,ENGINE SPEED,EVAP CVS VALVE,EVAP PC DUTY,F INJECTOR,FSS,FSS-B1,FSS-B2,FTP SENSOR,FUEL CUT,FUEL LEVEL,HO2S B1 S2,HO2S B2 S2,HO2S S2,IAT SENSOR,IDLE TARGET TH,IDLING,IG1 LEVEL,IMA MOTOR TORQUE,IMRC VALVE CMD,KCREND,KNOCK CTRL,KNOCK CTRL EGR,KNOCK RETARD,LT FUEL TRIM,LT FUEL TRIM B1,LT FUEL TRIM B2,MAP SENSOR,MISFIRE,PNP SWITCH,PSP SWITCH,PULSER F/B LEARN,REL TP SENSOR,ROCKER ARM OIL CONTROL SOL1,ROCKER ARM OIL CONTROL SOL2,ROCKER ARM OIL PRESSURE SWITCH,SPARK ADVANCE,ST FUEL TRIM,ST FUEL TRIM B1,ST FUEL TRIM B2,TARGET TH VLV,TIME,TP SENSOR,VEHICLE SPEED,VTEC PRES SW,VTEC SOL
206756_CIVIC_2006_PGM-FI_1HGFA16566L021329_22022007_100107.CSV.0.15,0,0,14.491035d0,14.545505d0,0.11d0,-0.06082281d0,-0.07063295d0,34.0d0,2.86d0,14.5d0,0,4.21875d0,4.241071d0,4,163.4d0,50.25714d0,73.0d0,73.0d0,24.25d0,2242.0d0,0,9.0d0,11.3d0,2,2,2,2.51d0,0,75.57143d0,0.5407597d0,0.5268359d0,0.65d0,28.4d0,3.0d0,1,1,-15.179118d0,0,1,0.58d0,0.5d0,1.5d0,0.99d0,0.95316535d0,0.95898604d0,2.57d0,1.0d0,0,1,1,22.74d0,0,0,1,25.0d0,1.08d0,0.97278535d0,0.9796831d0,20.4d0,-11.8d0,1.41d0,45.0d0,1,0
206756_CIVIC_2006_PGM-FI_1HGFA16566L021329_22022007_100107.CSV.1.0,0,0,14.491035d0,14.545505d0,0.07d0,-0.06082281d0,-0.07063295d0,34.0d0,2.86d0,14.5d0,0,4.21875d0,4.241071d0,4,163.4d0,50.25714d0,69.0d0,71.0d0,24.25d0,2228.0d0,0,9.0d0,10.3d0,2,2,2,2.51d0,0,75.57143d0,0.5407597d0,0.5268359d0,0.73d0,28.4d0,3.0d0,1,1,-15.179118d0,0,1,0.58d0,0.5d0,0.5d0,0.99d0,0.95316535d0,0.95898604d0,2.49d0,1.0d0,0,1,1,14.9d0,0,0,1,13.0d0,1.08d0,0.97278535d0,0.9796831d0,9.5d0,-11.6d0,1.16d0,45.0d0,1,0
206756_CIVIC_2006_PGM-FI_1HGFA16566L021329_22022007_100107.CSV.1.1,0,0,14.491035d0,14.545505d0,0.2d0,-0.06082281d0,-0.07063295d0,34.0d0,2.86d0,14.5d0,0,4.21875d0,4.241071d0,4,163.4d0,50.25714d0,0.0d0,0.0d0,24.25d0,1827.0d0,0,8.0d0,5.09d0,2,2,2,2.51d0,0,75.57143d0,0.5407597d0,0.5268359d0,0.8d0,28.4d0,3.0d0,1,1,-15.179118d0,0,1,0.58d0,0.5d0,0.0d0,0.99d0,0.95316535d0,0.95898604d0,1.35d0,1.0d0,0,1,1,3.14d0,0,0,1,9.5d0,1.06d0,0.97278535d0,0.9796831d0,3.0d0,-11.4d0,0.73d0,45.0d0,1,0
206756_CIVIC_2006_PGM-FI_1HGFA16566L021329_22022007_100107.CSV.1.2,0,0,14.491035d0,14.545505d0,1.07d0,-0.06082281d0,-0.07063295d0,34.0d0,2.86d0,14.5d0,0,4.21875d0,4.241071d0,4,163.4d0,50.25714d0,0.0d0,0.0d0,24.25d0,1444.0d0,0,8.0d0,3.46d0,2,2,2,2.51d0,0,75.57143d0,0.5407597d0,0.5268359d0,0.88d0,28.4d0,3.1d0,1,1,-15.179118d0,0,1,0.58d0,0.5d0,0.0d0,0.99d0,0.95316535d0,0.95898604d0,1.02d0,1.0d0,0,1,1,3.14d0,0,0,1,6.5d0,1.01d0,0.97278535d0,0.9796831d0,3.1d0,-11.2d0,0.73d0,45.0d0,1,0
206756_CIVIC_2006_PGM-FI_1HGFA16566L021329_22022007_100107.CSV.1.3,0,0,14.491035d0,14.545505d0,1.06d0,-0.06082281d0,-0.07063295d0,34.0d0,2.86d0,14.5d0,0,4.21875d0,4.241071d0,4,163.4d0,50.25714d0,0.0d0,0.0d0,24.25d0,1467.0d0,0,8.0d0,2.79d0,2,2,2,2.51d0,0,75.57143d0,0.5407597d0,0.5268359d0,0.9d0,28.4d0,3.1d0,1,1,-15.179118d0,0,1,0.58d0,0.5d0,0.0d0,0.99d0,0.95316535d0,0.95898604d0,0.9d0,1.0d0,0,1,1,3.14d0,0,0,1,-3.5d0,0.9d0,0.97278535d0,0.9796831d0,3.1d0,-11.0d0,0.73d0,45.0d0,1,0
206756_CIVIC_2006_PGM-FI_1HGFA16566L021329_22022007_100107.CSV.1.4,0,0,14.491035d0,14.545505d0,0.57d0,-0.06082281d0,-0.07063295d0,33.0d0,2.86d0,14.5d0,0,4.21875d0,4.241071d0,4,163.4d0,50.25714d0,0.0d0,0.0d0,23.85d0,1459.0d0,0,0.0d0,0.0d0,3,2,2,2.51d0,1,75.57143d0,0.5407597d0,0.5268359d0,0.9d0,28.4d0,1.9d0,1,1,-15.179118d0,0,1,0.58d0,0.5d0,0.0d0,0.99d0,0.95316535d0,0.95898604d0,0.78d0,1.0d0,0,1,1,1.96d0,0,0,1,-6.5d0,1.0d0,0.97278535d0,0.9796831d0,1.9d0,-10.8d0,0.69d0,45.0d0,1,0
206756_CIVIC_2006_PGM-FI_1HGFA16566L021329_22022007_100107.CSV.1.5,0,0,14.491035d0,14.545505d0,-0.59d0,-0.06082281d0,-0.07063295d0,33.0d0,2.86d0,14.5d0,0,4.21875d0,4.241071d0,4,163.4d0,50.25714d0,0.0d0,0.0d0,23.85d0,1451.0d0,0,0.0d0,0.0d0,3,2,2,2.51d0,1,75.57143d0,0.5407597d0,0.5268359d0,0.88d0,28.4d0,1.9d0,1,1,-15.179118d0,0,1,0.58d0,0.5d0,0.0d0,0.99d0,0.95316535d0,0.95898604d0,0.71d0,1.0d0,0,1,1,1.96d0,0,0,1,-7.5d0,1.0d0,0.97278535d0,0.9796831d0,1.9d0,-10.6d0,0.69d0,45.0d0,1,0
206756_CIVIC_2006_PGM-FI_1HGFA16566L021329_22022007_100107.CSV.1.6,0,0,14.491035d0,14.545505d0,-1.33d0,-0.06082281d0,-0.07063295d0,33.0d0,2.86d0,14.5d0,0,4.21875d0,4.241071d0,4,163.4d0,50.25714d0,0.0d0,0.0d0,23.85d0,1451.0d0,0,0.0d0,0.0d0,3,2,2,2.51d0,1,75.57143d0,0.5407597d0,0.5268359d0,0.88d0,28.4d0,1.9d0,1,1,-15.179118d0,0,1,0.58d0,0.5d0,0.0d0,0.99d0,0.95316535d0,0.95898604d0,0.69d0,1.0d0,0,1,1,1.96d0,0,0,1,-8.0d0,1.0d0,0.97278535d0,0.9796831d0,1.9d0,-10.4d0,0.69d0,45.0d0,1,0
206756_CIVIC_2006_PGM-FI_1HGFA16566L021329_22022007_100107.CSV.1.7,0,0,14.491035d0,14.545505d0,-1.71d0,-0.06082281d0,-0.07063295d0,33.0d0,2.86d0,14.5d0,0,4.21875d0,4.241071d0,4,163.4d0,50.25714d0,0.0d0,0.0d0,23.85d0,1444.0d0,0,0.0d0,0.0d0,3,2,2,2.51d0,1,75.57143d0,0.5407597d0,0.5268359d0,0.86d0,28.4d0,1.9d0,1,1,-15.179118d0,0,1,0.58d0,0.5d0,0.0d0,0.99d0,0.95316535d0,0.95898604d0,0.67d0,1.0d0,0,1,1,1.96d0,0,0,1,-8.5d0,1.0d0,0.97278535d0,0.9796831d0,1.9d0,-10.2d0,0.69d0,45.0d0,1,0
206756_CIVIC_2006_PGM-FI_1HGFA16566L021329_22022007_100107.CSV.1.8,0,0,14.491035d0,14.545505d0,-1.94d0,-0.06082281d0,-0.07063295d0,33.0d0,2.86d0,14.5d0,0,4.21875d0,4.241071d0,4,163.4d0,50.25714d0,0.0d0,0.0d0,23.85d0,1441.0d0,0,0.0d0,0.0d0,3,2,2,2.51d0,1,75.57143d0,0.5407597d0,0.5268359d0,0.86d0,28.4d0,1.9d0,1,1,-15.179118d0,0,1,0.58d0,0.5d0,0.0d0,0.99d0,0.95316535d0,0.95898604d0,0.65d0,1.0d0,0,1,1,1.96d0,0,0,1,-9.0d0,1.0d0,0.97278535d0,0.9796831d0,1.9d0,-10.0d0,0.69d0,45.0d0,1,0
206756_CIVIC_2006_PGM-FI_1HGFA16566L021329_22022007_100107.CSV.1.9,0,0,14.491035d0,14.545505d0,-2.01d0,-0.06082281d0,-0.07063295d0,34.0d0,2.86d0,14.6d0,0,4.21875d0,4.241071d0,4,163.4d0,50.25714d0,0.0d0,0.0d0,22.67d0,1441.0d0,0,0.0d0,0.0d0,3,2,2,2.51d0,1,75.57143d0,0.5407597d0,0.5268359d0,0.2d0,28.4d0,1.9d0,1,1,-15.179118d0,0,1,0.58d0,0.5d0,0.0d0,0.99d0,0.95316535d0,0.95898604d0,0.65d0,1.0d0,0,1,1,1.96d0,0,0,1,-9.5d0,1.0d0,0.97278535d0,0.9796831d0,1.9d0,-9.8d0,0.69d0,44.0d0,1,0
206756_CIVIC_2006_PGM-FI_1HGFA16566L021329_22022007_100107.CSV.1.10,0,0,14.491035d0,14.545505d0,-2.09d0,-0.06082281d0,-0.07063295d0,34.0d0,2.86d0,14.6d0,0,4.21875d0,4.241071d0,4,163.4d0,50.25714d0,0.0d0,0.0d0,22.67d0,1444.0d0,0,0.0d0,0.0d0,3,2,2,2.51d0,1,75.57143d0,0.5407597d0,0.5268359d0,0.0d0,28.4d0,1.9d0,1,1,-15.179118d0,0,1,0.58d0,0.5d0,0.0d0,0.99d0,0.95316535d0,0.95898604d0,0.65d0,1.0d0,0,1,1,1.96d0,0,0,1,-9.5d0,1.0d0,0.97278535d0,0.9796831d0,1.9d0,-9.6d0,0.69d0,44.0d0,1,0
206756_CIVIC_2006_PGM-FI_1HGFA16566L021329_22022007_100107.CSV.1.11,0,0,14.491035d0,14.545505d0,-2.21d0,-0.06082281d0,-0.07063295d0,34.0d0,2.86d0,14.6d0,0,4.21875d0,4.241071d0,4,163.4d0,50.25714d0,0.0d0,0.0d0,22.67d0,1442.0d0,0,0.0d0,0.0d0,3,2,2,2.51d0,1,75.57143d0,0.5407597d0,0.5268359d0,0.0d0,28.4d0,1.9d0,1,1,-15.179118d0,0,1,0.58d0,0.5d0,0.0d0,0.99d0,0.95316535d0,0.95898604d0,0.65d0,1.0d0,0,1,1,1.96d0,0,0,1,-9.5d0,1.0d0,0.97278535d0,0.9796831d0,1.9d0,-9.4d0,0.69d0,44.0d0,1,0
206756_CIVIC_2006_PGM-FI_1HGFA16566L021329_22022007_100107.CSV.1.12,0,0,14.491035d0,14.545505d0,-2.16d0,-0.06082281d0,-0.07063295d0,34.0d0,2.86d0,14.6d0,0,4.21875d0,4.241071d0,4,163.4d0,50.25714d0,0.0d0,0.0d0,22.67d0,1441.0d0,0,0.0d0,0.0d0,3,2,2,2.51d0,1,75.57143d0,0.5407597d0,0.5268359d0,0.0d0,28.4d0,1.9d0,1,1,-15.179118d0,0,1,0.58d0,0.5d0,0.0d0,0.99d0,0.95316535d0,0.95898604d0,0.65d0,1.0d0,0,1,1,1.96d0,0,0,1,-9.5d0,1.0d0,0.97278535d0,0.9796831d0,1.9d0,-9.2d0,0.69d0,44.0d0,1,0
206756_CIVIC_2006_PGM-FI_1HGFA16566L021329_22022007_100107.CSV.1.13,0,0,14.491035d0,14.545505d0,-2.2d0,-0.06082281d0,-0.07063295d0,34.0d0,2.86d0,14.6d0,0,4.21875d0,4.241071d0,4,163.4d0,50.25714d0,0.0d0,0.0d0,22.67d0,1441.0d0,0,0.0d0,0.0d0,3,2,2,2.51d0,1,75.57143d0,0.5407597d0,0.5268359d0,0.0d0,28.4d0,1.9d0,1,1,-15.179118d0,0,1,0.58d0,0.5d0,0.0d0,0.99d0,0.95316535d0,0.95898604d0,0.65d0,1.0d0,0,1,1,1.96d0,0,0,1,-9.5d0,1.0d0,0.97278535d0,0.9796831d0,1.9d0,-9.0d0,0.69d0,44.0d0,1,0
206756_CIVIC_2006_PGM-FI_1HGFA16566L021329_22022007_100107.CSV.1.14,0,0,14.491035d0,14.545505d0,-2.25d0,-0.06082281d0,-0.07063295d0,33.0d0,2.86d0,14.5d0,0,4.21875d0,4.241071d0,4,161.6d0,50.25714d0,0.0d0,0.0d0,24.64d0,1434.0d0,0,0.0d0,0.0d0,3,2,2,2.51d0,1,75.57143d0,0.5407597d0,0.5268359d0,0.0d0,28.4d0,1.9d0,1,1,-15.179118d0,0,1,0.58d0,0.5d0,0.0d0,0.99d0,0.95316535d0,0.95898604d0,0.65d0,1.0d0,0,1,1,1.96d0,0,0,1,-9.5d0,1.0d0,0.97278535d0,0.9796831d0,1.9d0,-8.8d0,0.69d0,44.0d0,1,0
206756_CIVIC_2006_PGM-FI_1HGFA16566L021329_22022007_100107.CSV.1.15,0,0,14.491035d0,14.545505d0,-2.21d0,-0.06082281d0,-0.07063295d0,33.0d0,2.86d0,14.5d0,0,4.21875d0,4.241071d0,4,161.6d0,50.25714d0,0.0d0,0.0d0,24.64d0,1433.0d0,0,0.0d0,0.0d0,3,2,2,2.51d0,1,75.57143d0,0.5407597d0,0.5268359d0,0.0d0,28.4d0,1.9d0,1,1,-15.179118d0,0,1,0.58d0,0.5d0,0.0d0,0.99d0,0.95316535d0,0.95898604d0,0.65d0,1.0d0,0,1,1,1.96d0,0,0,1,-9.5d0,1.0d0,0.97278535d0,0.9796831d0,1.9d0,-8.6d0,0.69d0,44.0d0,1,0
206756_CIVIC_2006_PGM-FI_1HGFA16566L021329_22022007_100107.CSV.2.0,0,0,14.491035d0,14.545505d0,-2.27d0,-0.06082281d0,-0.07063295d0,33.0d0,2.86d0,14.5d0,0,4.21875d0,4.241071d0,4,161.6d0,50.25714d0,0.0d0,0.0d0,24.64d0,1434.0d0,0,0.0d0,0.0d0,3,2,2,2.51d0,1,75.57143d0,0.5407597d0,0.5268359d0,0.0d0,28.4d0,1.9d0,1,1,-15.179118d0,0,1,0.58d0,0.5d0,0.0d0,0.99d0,0.95316535d0,0.95898604d0,0.65d0,1.0d0,0,1,1,1.96d0,0,0,1,-9.5d0,1.0d0,0.97278535d0,0.9796831d0,1.9d0,-8.4d0,0.69d0,44.0d0,1,0
206756_CIVIC_2006_PGM-FI_1HGFA16566L021329_22022007_100107.CSV.2.1,0,0,14.491035d0,14.545505d0,-2.26d0,-0.06082281d0,-0.07063295d0,33.0d0,2.86d0,14.5d0,0,4.21875d0,4.241071d0,4,161.6d0,50.25714d0,0.0d0,0.0d0,24.64d0,1429.0d0,0,0.0d0,0.0d0,3,2,2,2.51d0,1,75.57143d0,0.5407597d0,0.5268359d0,0.0d0,28.4d0,1.9d0,1,1,-15.179118d0,0,1,0.58d0,0.5d0,0.0d0,0.99d0,0.95316535d0,0.95898604d0,0.65d0,1.0d0,0,1,1,1.96d0,0,0,1,-9.0d0,1.0d0,0.97278535d0,0.9796831d0,1.9d0,-8.2d0,0.69d0,44.0d0,1,0
206756_CIVIC_2006_PGM-FI_1HGFA16566L021329_22022007_100107.CSV.2.2,0,0,14.491035d0,14.545505d0,-2.2800000000000002d0,-0.06082281d0,-0.07063295d0,33.0d0,2.86d0,14.5d0,0,4.21875d0,4.241071d0,4,161.6d0,50.25714d0,0.0d0,0.0d0,24.64d0,1431.0d0,0,0.0d0,0.0d0,3,2,2,2.51d0,1,75.57143d0,0.5407597d0,0.5268359d0,0.0d0,28.4d0,1.9d0,1,1,-15.179118d0,0,1,0.58d0,0.5d0,0.0d0,0.99d0,0.95316535d0,0.95898604d0,0.65d0,1.0d0,0,1,1,1.96d0,0,0,1,-9.0d0,1.0d0,0.97278535d0,0.9796831d0,1.9d0,-8.0d0,0.69d0,44.0d0,1,0
206756_CIVIC_2006_PGM-FI_1HGFA16566L021329_22022007_100107.CSV.2.3,0,0,14.491035d0,14.545505d0,-2.24d0,-0.06082281d0,-0.07063295d0,34.0d0,2.86d0,14.5d0,0,4.21875d0,4.241071d0,4,161.6d0,50.25714d0,0.0d0,0.0d0,23.85d0,1431.0d0,0,0.0d0,0.0d0,3,2,2,2.51d0,1,75.57143d0,0.5407597d0,0.5268359d0,0.0d0,28.4d0,1.9d0,1,1,-15.179118d0,0,1,0.58d0,0.5d0,0.0d0,0.99d0,0.95316535d0,0.95898604d0,0.65d0,1.0d0,0,1,1,1.96d0,0,0,1,-9.0d0,1.0d0,0.97278535d0,0.9796831d0,1.9d0,-7.8d0,0.69d0,43.0d0,1,0
206756_CIVIC_2006_PGM-FI_1HGFA16566L021329_22022007_100107.CSV.2.4,0,0,14.491035d0,14.545505d0,-2.33d0,-0.06082281d0,-0.07063295d0,34.0d0,2.86d0,14.5d0,0,4.21875d0,4.241071d0,4,161.6d0,50.25714d0,0.0d0,0.0d0,23.85d0,1430.0d0,0,0.0d0,0.0d0,3,2,2,2.51d0,1,75.57143d0,0.5407597d0,0.5268359d0,0.0d0,28.4d0,1.9d0,1,1,-15.179118d0,0,1,0.58d0,0.5d0,0.0d0,0.99d0,0.95316535d0,0.95898604d0,0.65d0,1.0d0,0,1,1,1.96d0,0,0,1,-9.0d0,1.0d0,0.97278535d0,0.9796831d0,1.9d0,-7.6d0,0.69d0,43.0d0,1,0
206756_CIVIC_2006_PGM-FI_1HGFA16566L021329_22022007_100107.CSV.2.5,0,0,14.491035d0,14.545505d0,-2.24d0,-0.06082281d0,-0.07063295d0,34.0d0,2.86d0,14.5d0,0,4.21875d0,4.241071d0,4,161.6d0,50.25714d0,0.0d0,0.0d0,23.85d0,1428.0d0,0,0.0d0,0.0d0,3,2,2,2.51d0,1,75.57143d0,0.5407597d0,0.5268359d0,0.0d0,28.4d0,1.9d0,1,1,-15.179118d0,0,1,0.58d0,0.5d0,0.0d0,0.99d0,0.95316535d0,0.95898604d0,0.65d0,1.0d0,0,1,1,1.96d0,0,0,1,-9.0d0,1.0d0,0.97278535d0,0.9796831d0,1.9d0,-7.4d0,0.69d0,43.0d0,1,0
206756_CIVIC_2006_PGM-FI_1HGFA16566L021329_22022007_100107.CSV.2.6,0,0,14.491035d0,14.545505d0,-2.3d0,-0.06082281d0,-0.07063295d0,34.0d0,2.86d0,14.5d0,0,4.21875d0,4.241071d0,4,161.6d0,50.25714d0,0.0d0,0.0d0,23.85d0,1426.0d0,0,0.0d0,0.0d0,3,2,2,2.51d0,1,75.57143d0,0.5407597d0,0.5268359d0,0.0d0,28.4d0,1.9d0,1,1,-15.179118d0,0,1,0.58d0,0.5d0,0.0d0,0.99d0,0.95316535d0,0.95898604d0,0.65d0,1.0d0,0,1,1,1.96d0,0,0,1,-9.0d0,1.0d0,0.97278535d0,0.9796831d0,1.9d0,-7.2d0,0.69d0,43.0d0,1,0
206756_CIVIC_2006_PGM-FI_1HGFA16566L021329_22022007_100107.CSV.2.7,0,0,14.491035d0,14.545505d0,-2.29d0,-0.06082281d0,-0.07063295d0,34.0d0,2.86d0,14.5d0,0,4.21875d0,4.241071d0,4,161.6d0,50.25714d0,0.0d0,0.0d0,23.85d0,1420.0d0,0,0.0d0,0.0d0,3,2,2,2.51d0,1,75.57143d0,0.5407597d0,0.5268359d0,0.0d0,28.4d0,1.9d0,1,1,-15.179118d0,0,1,0.58d0,0.5d0,0.0d0,0.99d0,0.95316535d0,0.95898604d0,0.65d0,1.0d0,0,1,1,1.96d0,0,0,1,-9.0d0,1.0d0,0.97278535d0,0.9796831d0,1.9d0,-7.0d0,0.69d0,43.0d0,1,0
206756_CIVIC_2006_PGM-FI_1HGFA16566L021329_22022007_100107.CSV.2.8,0,0,14.491035d0,14.545505d0,-2.29d0,-0.06082281d0,-0.07063295d0,34.0d0,2.86d0,14.5d0,0,4.21875d0,4.241071d0,4,161.6d0,50.25714d0,0.0d0,0.0d0,23.06d0,1422.0d0,0,0.0d0,0.0d0,3,2,2,2.51d0,1,75.57143d0,0.5407597d0,0.5268359d0,0.0d0,28.4d0,1.9d0,1,1,-15.179118d0,0,1,0.58d0,0.5d0,0.0d0,0.99d0,0.95316535d0,0.95898604d0,0.65d0,1.0d0,0,1,1,1.96d0,0,0,1,-9.0d0,1.0d0,0.97278535d0,0.9796831d0,1.9d0,-6.8d0,0.69d0,43.0d0,1,0
206756_CIVIC_2006_PGM-FI_1HGFA16566L021329_22022007_100107.CSV.2.9,0,0,14.491035d0,14.545505d0,-2.26d0,-0.06082281d0,-0.07063295d0,34.0d0,2.86d0,14.5d0,0,4.21875d0,4.241071d0,4,161.6d0,50.25714d0,0.0d0,0.0d0,23.06d0,1422.0d0,0,0.0d0,0.0d0,3,2,2,2.51d0,1,75.57143d0,0.5407597d0,0.5268359d0,0.0d0,28.4d0,1.9d0,1,1,-15.179118d0,0,1,0.58d0,0.5d0,0.0d0,0.99d0,0.95316535d0,0.95898604d0,0.65d0,1.0d0,0,1,1,1.96d0,0,0,1,-9.0d0,1.0d0,0.97278535d0,0.9796831d0,1.9d0,-6.6d0,0.69d0,43.0d0,1,0
206756_CIVIC_2006_PGM-FI_1HGFA16566L021329_22022007_100107.CSV.2.10,0,0,14.491035d0,14.545505d0,-2.33d0,-0.06082281d0,-0.07063295d0,34.0d0,2.86d0,14.5d0,0,4.21875d0,4.241071d0,4,161.6d0,50.25714d0,0.0d0,0.0d0,23.06d0,1421.0d0,0,0.0d0,0.0d0,3,2,2,2.51d0,1,75.57143d0,0.5407597d0,0.5268359d0,0.0d0,28.4d0,1.9d0,1,1,-15.179118d0,0,1,0.58d0,0.5d0,0.0d0,0.99d0,0.95316535d0,0.95898604d0,0.65d0,1.0d0,0,1,1,1.96d0,0,0,1,-9.0d0,1.0d0,0.97278535d0,0.9796831d0,1.9d0,-6.4d0,0.69d0,43.0d0,1,0
206756_CIVIC_2006_PGM-FI_1HGFA16566L021329_22022007_100107.CSV.2.11,0,0,14.491035d0,14.545505d0,-2.26d0,-0.06082281d0,-0.07063295d0,34.0d0,2.86d0,14.5d0,0,4.21875d0,4.241071d0,4,161.6d0,50.25714d0,0.0d0,0.0d0,23.06d0,1418.0d0,0,0.0d0,0.0d0,3,2,2,2.51d0,1,75.57143d0,0.5407597d0,0.5268359d0,0.0d0,28.4d0,1.9d0,1,1,-15.179118d0,0,1,0.58d0,0.5d0,0.0d0,0.99d0,0.95316535d0,0.95898604d0,0.65d0,1.0d0,0,1,1,1.96d0,0,0,1,-9.0d0,1.0d0,0.97278535d0,0.9796831d0,1.9d0,-6.2d0,0.69d0,43.0d0,1,0
206756_CIVIC_2006_PGM-FI_1HGFA16566L021329_22022007_100107.CSV.2.12,0,0,14.491035d0,14.545505d0,-2.31d0,-0.06082281d0,-0.07063295d0,34.0d0,2.86d0,14.5d0,0,4.21875d0,4.241071d0,4,161.6d0,50.25714d0,0.0d0,0.0d0,23.06d0,1417.0d0,0,0.0d0,0.0d0,3,2,2,2.51d0,1,75.57143d0,0.5407597d0,0.5268359d0,0.0d0,28.4d0,1.9d0,1,1,-15.179118d0,0,1,0.58d0,0.5d0,0.0d0,0.99d0,0.95316535d0,0.95898604d0,0.65d0,1.0d0,0,1,1,1.96d0,0,0,1,-9.0d0,1.0d0,0.97278535d0,0.9796831d0,1.9d0,-6.0d0,0.69d0,43.0d0,1,0
206756_CIVIC_2006_PGM-FI_1HGFA16566L021329_22022007_100107.CSV.2.13,0,0,14.491035d0,14.545505d0,-2.29d0,-0.06082281d0,-0.07063295d0,33.0d0,2.86d0,14.6d0,0,4.21875d0,4.241071d0,4,161.6d0,50.25714d0,0.0d0,0.0d0,23.06d0,1414.0d0,0,0.0d0,0.0d0,3,2,2,2.51d0,1,75.57143d0,0.5407597d0,0.5268359d0,0.0d0,28.4d0,1.9d0,1,1,-15.179118d0,0,1,0.58d0,0.5d0,0.0d0,0.99d0,0.95316535d0,0.95898604d0,0.65d0,1.0d0,0,1,1,1.96d0,0,0,1,-9.0d0,1.0d0,0.97278535d0,0.9796831d0,1.9d0,-5.8d0,0.69d0,43.0d0,1,0
206756_CIVIC_2006_PGM-FI_1HGFA16566L021329_22022007_100107.CSV.2.14,0,0,14.491035d0,14.545505d0,-2.2800000000000002d0,-0.06082281d0,-0.07063295d0,33.0d0,2.86d0,14.6d0,0,4.21875d0,4.241071d0,4,161.6d0,50.25714d0,0.0d0,0.0d0,23.06d0,1412.0d0,0,0.0d0,0.0d0,3,2,2,2.51d0,1,75.57143d0,0.5407597d0,0.5268359d0,0.0d0,28.4d0,1.9d0,1,1,-15.179118d0,0,1,0.58d0,0.5d0,0.0d0,0.99d0,0.95316535d0,0.95898604d0,0.65d0,1.0d0,0,1,1,1.96d0,0,0,1,-9.0d0,1.0d0,0.97278535d0,0.9796831d0,1.9d0,-5.6d0,0.69d0,43.0d0,1,0
206756_CIVIC_2006_PGM-FI_1HGFA16566L021329_22022007_100107.CSV.2.15,0,0,14.491035d0,14.545505d0,-2.2800000000000002d0,-0.06082281d0,-0.07063295d0,33.0d0,2.86d0,14.6d0,0,4.21875d0,4.241071d0,4,161.6d0,50.25714d0,0.0d0,0.0d0,23.06d0,1414.0d0,0,0.0d0,0.0d0,3,2,2,2.51d0,1,75.57143d0,0.5407597d0,0.5268359d0,0.0d0,28.4d0,1.9d0,1,1,-15.179118d0,0,1,0.58d0,0.5d0,0.0d0,0.99d0,0.95316535d0,0.95898604d0,0.65d0,1.0d0,0,1,1,1.96d0,0,0,1,-9.0d0,1.0d0,0.97278535d0,0.9796831d0,1.9d0,-5.4d0,0.69d0,43.0d0,1,0
206756_CIVIC_2006_PGM-FI_1HGFA16566L021329_22022007_100107.CSV.3.0,0,0,14.491035d0,14.545505d0,-2.29d0,-0.06082281d0,-0.07063295d0,33.0d0,2.86d0,14.6d0,0,4.21875d0,4.241071d0,4,161.6d0,50.25714d0,0.0d0,0.0d0,23.06d0,1411.0d0,0,0.0d0,0.0d0,3,2,2,2.51d0,1,75.57143d0,0.5407597d0,0.5268359d0,0.0d0,28.4d0,1.9d0,1,1,-15.179118d0,0,1,0.58d0,0.5d0,0.0d0,0.99d0,0.95316535d0,0.95898604d0,0.65d0,1.0d0,0,1,1,1.96d0,0,0,1,-9.0d0,1.0d0,0.97278535d0,0.9796831d0,1.9d0,-5.2d0,0.69d0,43.0d0,1,0
206756_CIVIC_2006_PGM-FI_1HGFA16566L021329_22022007_100107.CSV.3.1,0,0,14.491035d0,14.545505d0,-2.31d0,-0.06082281d0,-0.07063295d0,33.0d0,2.86d0,14.6d0,0,4.21875d0,4.241071d0,4,161.6d0,50.25714d0,0.0d0,0.0d0,23.06d0,1407.0d0,0,0.0d0,0.0d0,3,2,2,2.51d0,1,75.57143d0,0.5407597d0,0.5268359d0,0.0d0,28.4d0,1.9d0,1,1,-15.179118d0,0,1,0.58d0,0.5d0,0.0d0,0.99d0,0.95316535d0,0.95898604d0,0.65d0,1.0d0,0,1,1,1.96d0,0,0,1,-9.0d0,1.0d0,0.97278535d0,0.9796831d0,1.9d0,-5.0d0,0.69d0,43.0d0,1,0
